time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.1220000000000001,4.9444454822662705,[-323.22094296],-158.40609353477734,0.06167023145331561,0.0,0.9180094627602073,0.0,0.9999999989403846,-0.09180094627602074,-0.09180094627602074,-0.09999999989403846,-0.09999999989403846
0.1240000000000001,4.500461465640319,[-262.91911028],-112.90372809470267,0.05905655654126282,0.0,0.9999999999110111,0.9999999998230706,-0.0,-0.09999999999110111,-0.09999999999110111,0.09999999998230708,0.09999999998230708
0.12600000000000008,4.184210937938287,[-277.39571774],-137.92201980216353,0.05663446889457199,0.0,1.000000001087741,0.0,0.8556486817046757,-0.1000000001087741,-0.1000000001087741,-0.08556486817046757,-0.08556486817046757
0.12800000000000009,3.7890195563415174,[-177.10884406],-50.80819213602474,0.054322354787638694,0.0,1.000000005928395,1.0000000310069497,-0.0,-0.10000000059283952,-0.10000000059283952,0.10000000310069497,0.10000000310069497
0.1300000000000001,3.589844886408805,[-238.2245891],-118.56309286932289,0.05218272171717217,0.0,0.9999999962834425,0.0,0.7723626747984967,-0.09999999962834426,-0.09999999962834426,-0.07723626747984969,-0.07723626747984969
0.1320000000000001,3.2307721757327457,[-136.12185898],-28.429453082851737,0.05016327988224991,1.0000000007217504,-0.0,0.0,1.0000000105921023,0.10000000007217505,0.10000000007217505,-0.10000000105921024,-0.10000000105921024
0.1340000000000001,3.06767853057245,[-203.32609244],-101.07014140682419,0.04829281833845324,0.0,0.9999999956000357,0.6600922984181207,-0.0,-0.09999999956000358,-0.09999999956000358,0.06600922984181207,0.06600922984181207
0.1360000000000001,2.7625562629050022,[-164.60621984],-72.5210109887144,0.046359709685018805,0.9999999298790443,-0.0,0.0,1.0000000758079104,0.09999999298790443,0.09999999298790443,-0.10000000758079104,-0.10000000758079104
0.1380000000000001,2.632031016204186,[-174.33826531],-86.6038980956467,0.04458853085894843,0.0,0.9999999977093701,0.33739208503217333,-0.0,-0.09999999977093701,-0.09999999977093701,0.033739208503217336,0.033739208503217336
0.1400000000000001,2.342522368308654,[-97.85686176],-19.772782813693986,0.04270207656976807,0.0,1.0000000009997099,1.0000000028087597,-0.0,-0.100000000099971,-0.100000000099971,0.10000000028087597,0.10000000028087597
0.1420000000000001,2.25044664897121,[-148.03872921],-73.02384090928616,0.040980809178977076,0.0,0.9999999997039715,0.0,0.6093379779187048,-0.09999999997039716,-0.09999999997039716,-0.060933797791870484,-0.060933797791870484
0.1440000000000001,1.991912270327517,[-99.3910735],-32.993997731742354,0.03935526502629885,0.9999999976162026,-0.0,0.0,1.0000000362070123,0.09999999976162027,0.09999999976162027,-0.10000000362070123,-0.10000000362070123
0.1460000000000001,1.903281220145521,[-125.92226741],-62.47956006699087,0.03783728320845157,0.0,0.9999999997287781,0.36574541105507113,-0.0,-0.09999999997287781,-0.09999999997287781,0.03657454110550711,0.03657454110550711
