time,V,V_dot,q_vel_0,q_vel_1,q_vel_2,q_vel_3,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.1320000000000001,1.915327465318963,[-87.79336048],6.443025556394813,-4.187427204540291,3.115591334582917,2.9505557688248087,-23.948565384788317,0.03815468629393663,0.0,0.9999581928892012,0.0,1.000017178861648,-0.09999581928892012,-0.09999581928892012,-0.10000171788616481,-0.10000171788616481
0.1340000000000001,1.773810501901929,[-118.24296393],4.187610515376612,1.0907023781354521,-0.3019646730912484,-5.407416020581917,-59.11593453135891,0.03635615737575976,0.0,1.0000239618689806,0.0,0.31888966463325963,-0.10000239618689806,-0.10000239618689806,-0.031888966463325966,-0.031888966463325966
0.1360000000000001,1.6161013213809088,[-107.72707209],4.768002026370135,-0.6568829500640292,-0.15904569263217785,-3.6574394795607796,-53.85694107884946,0.034802689323547034,0.0,1.0000411408797663,0.5081246127999516,-0.0,-0.10000411408797663,-0.10000411408797663,0.05081246127999516,0.05081246127999516
0.1380000000000001,1.4351561819776173,[-71.91800899],5.385106682506617,-3.7600802754361355,2.250759046202158,1.445464919661367,-24.079375273876384,0.03341164683878569,0.0,0.9999398462158421,1.0000370927946953,-0.0,-0.09999398462158421,-0.09999398462158421,0.10000370927946954,0.10000370927946954
0.1400000000000001,1.3822589123121547,[-92.14035753],5.164457934300503,-5.593993921067525,5.083286185781938,5.714830345693992,-46.06505261073562,0.03205967164651866,0.0,1.000014806562257,0.0,0.826656406091949,-0.1000014806562257,-0.1000014806562257,-0.0826656406091949,-0.0826656406091949
0.1420000000000001,1.2141831394390694,[-80.84517717],2.6933783555798656,0.26782714334449853,1.482879218426441,-3.398000011592524,-40.37241967694386,0.030692973366324483,1.0000002261169487,-0.0,0.30277311508626836,-0.0,0.10000002261169488,0.10000002261169488,0.030277311508626836,0.030277311508626836
0.1440000000000001,1.130377199669144,[-54.66234936],1.8869867120318582,3.251695040711828,-1.704460773160989,0.6740707278067779,-16.98317581195204,0.029550036031850732,0.0,1.0000042033577652,0.9999865442497876,-0.0,-0.10000042033577652,-0.10000042033577652,0.09999865442497877,0.09999865442497877
0.1460000000000001,1.1163316328441317,[-74.4165461],4.292607969238226,-4.504054848491419,4.883473288986973,5.248882821882437,-37.20549438202176,0.028266510576809543,0.0,0.19523243548454622,0.0,0.1765968602779629,-0.019523243548454625,-0.019523243548454625,-0.01765968602779629,-0.01765968602779629
0.1480000000000001,0.9619816648627565,[-64.08530916],2.101221333711071,0.830660419192462,1.7142947665165118,0.2626872958016273,-32.01926401876603,0.026995477678805207,0.2678412210115098,-0.0,0.0,1.0000019828763034,0.026784122101150984,0.026784122101150984,-0.10000019828763035,-0.10000019828763035
0.1500000000000001,0.9051575896984928,[-60.33492508],0.925942370877044,5.470745065190757,-2.8359108883697304,-5.875139894725931,-30.163005465014134,0.025775425301153496,0.0,0.9999997649243384,0.0,0.08597235522437235,-0.09999997649243385,-0.09999997649243385,-0.008597235522437236,-0.008597235522437236
0.1520000000000001,0.7948467509919226,[-52.96720971],3.5153141162964454,-0.9951073864391233,0.4133540088753067,-2.5575799917132924,-26.471855171998858,0.02463961070589679,0.0,1.000252345722244,0.6856194292900569,-0.0,-0.10002523457222441,-0.10002523457222441,0.06856194292900569,0.06856194292900569
0.1540000000000001,0.7311687749249266,[-48.71971213],4.322884100313185,-4.5448086167805535,3.193908990045645,2.866820389788467,-24.347410250229895,0.023651610622757585,0.0,1.0000015649459035,0.0,0.4638004870173139,-0.10000015649459036,-0.10000015649459036,-0.046380048701731395,-0.046380048701731395
0.1560000000000001,0.6671540727768823,[-44.37492423],2.7462587426019747,-1.2626272670853256,1.348494232749899,-2.2161351610407722,-22.136453777988145,0.02270741684875328,0.9999975012021417,-0.0,0.34943245249656657,-0.0,0.09999975012021417,0.09999975012021417,0.03494324524965666,0.03494324524965666
0.1580000000000001,0.621131986461398,[-26.57853344],1.5014111971131212,2.4943579584771927,-1.8025614546095299,1.1181118238131593,-5.872681563832867,0.021916751077874403,0.0,1.0007040460487477,0.9999480918285292,-0.0,-0.10007040460487478,-0.10007040460487478,0.09999480918285292,0.09999480918285292
0.16000000000000011,0.6574773674748635,[-43.82809581],3.752132814073799,-4.916656974677476,4.690867709043186,5.316965013031652,-21.912183376648734,0.02096759395177485,0.8406323683975421,-0.0,0.06923163363265397,-0.0,0.08406323683975421,0.08406323683975421,0.006923163363265397,0.006923163363265397
0.16200000000000012,0.5717584707101989,[-38.11290602],0.8153634522782358,2.8244484105943775,-0.055203573522639715,1.6324113453030988,-19.054282452485115,0.020045430150969795,0.0,0.942795413906557,0.0,0.9379877690911268,-0.0942795413906557,-0.0942795413906557,-0.09379877690911269,-0.09379877690911269
0.16400000000000012,0.48027174160349495,[-32.00651503],1.5025322553947573,1.7782789818747544,0.02473717710314241,-5.360389772729874,-15.997456485207618,0.019006912498001148,0.0,0.9126454879654384,0.0,0.12828536867383886,-0.09126454879654385,-0.09126454879654385,-0.012828536867383887,-0.012828536867383887
0.16600000000000012,0.4293358921675116,[-28.59299062],2.760605170797168,-1.2590833069375058,0.6512409180757713,-2.3281905659585584,-14.281794441943257,0.018166864867674905,0.0,1.0000001332152062,0.3933727001452732,-0.0,-0.10000001332152063,-0.10000001332152063,0.039337270014527324,0.039337270014527324
0.16800000000000012,0.3978511139277938,[-26.49527151],3.3544659931791783,-3.836731683787038,2.4326193348842113,1.2966618020134395,-13.233569613782608,0.017468781071974557,0.0,0.29213692326560375,0.0,0.2426101781082506,-0.029213692326560375,-0.029213692326560375,-0.024261017810825063,-0.024261017810825063
0.17000000000000012,0.36870686658664525,[-24.51122559],1.7696983835320628,-0.03413990262639732,-0.06410040952718754,-1.387043023710417,-12.220763363234934,0.016856845793329703,1.00026887996942,-0.0,0.24180972236360654,-0.0,0.100026887996942,0.100026887996942,0.024180972236360655,0.024180972236360655
0.17200000000000013,0.34511217808060524,[-22.81186959],0.9300552505192845,2.8013234670075877,-2.310715160329107,0.5129238176950921,-11.308176003514506,0.016278378892321418,0.0,0.9999875408437702,0.40628492321716025,-0.0,-0.09999875408437703,-0.09999875408437703,0.04062849232171603,0.04062849232171603
0.17400000000000013,0.32654062894502994,[-21.76061461],2.9048781307582603,-3.220999251330491,2.652746025904421,1.6983984007808497,-10.875927032192365,0.015547090502078385,0.3786007402595422,-0.0,0.038003412340574326,-0.0,0.037860074025954225,0.037860074025954225,0.0038003412340574328,0.0038003412340574328
0.17600000000000013,0.2962535648574772,[-19.71045052],1.169038463904617,1.3432979505544806,-0.38466592211800954,0.38517873647818557,-9.835325459106553,0.014902747676245536,0.0,0.999999105187773,0.0,0.7434424008741269,-0.09999991051877731,-0.09999991051877731,-0.0743442400874127,-0.0743442400874127
0.17800000000000013,0.277826485268606,[-18.51480962],1.6805385368615782,0.3023307011947547,-0.09844149789960221,-4.661218752229818,-9.253926895897562,0.014191924225177548,0.10421347086578578,-0.0,0.11210961947607341,-0.0,0.010421347086578579,0.010421347086578579,0.011210961947607342,0.011210961947607342
0.18000000000000013,0.24635563905764338,[-16.40725137],1.7801411548056287,0.46438932341465095,-1.2581312470142696,-0.9165706262821756,-8.195396967034474,0.013651600751769376,0.0,0.9999999659983545,0.22132458538635166,-0.0,-0.09999999659983545,-0.09999999659983545,0.02213245853863517,0.02213245853863517
0.18200000000000013,0.2210132850553316,[-14.54497278],2.8545573200734577,-3.226556117653376,1.723632427869108,0.3807773133957606,-7.177736462342582,0.013094410191679909,1.0003180350413734,-0.0,0.0,0.1266364416664581,0.10003180350413735,0.10003180350413735,-0.01266364416664581,-0.01266364416664581
0.18400000000000014,0.21909250275071937,[-14.59904813],0.5240015247581487,3.4079245478319407,-2.9870767330937054,-1.064177894534773,-7.295961011030623,0.012631363712835271,0.0,1.0000003277890945,0.0,0.328629765073677,-0.10000003277890945,-0.10000003277890945,-0.032862976507367705,-0.032862976507367705
0.18600000000000014,0.20213453657960537,[-13.46951239],2.2048002791886567,-1.016264520442848,0.038553103420714496,-2.970105854217688,-6.731695280909697,0.01202919268917681,0.39722559578090466,-0.0,0.3967712418001153,-0.0,0.03972255957809047,0.03972255957809047,0.039677124180011535,0.039677124180011535
0.18800000000000014,0.17703282382628005,[-11.67513762],1.756949537420799,0.13812170990542816,-1.0514752602026654,1.0415890615748484,-5.774044616111648,0.01157177253023735,0.0,0.9999991995526901,0.30348529844299343,-0.0,-0.09999991995526902,-0.09999991995526902,0.030348529844299345,0.030348529844299345
